# Super Quiz questions, in English.
#   id;category;difficulty;question;right;wrong1;wrong2;wrong3;trivia
# Difficulty runs from 1 to 3. The id matches the Italian bank: the
# same question carries the same number, so the record of what has
# already been asked is shared between the two languages.
# You can add your own by putting a domande.en.csv in the data
# folder (/var/lib/dmd), same format. Yours are never touched by
# updates.
#
# Fonte: OpenQuizzDB (openquizzdb.org) - CC BY-SA 4.0
# 1301 domande.
186-1;All about snow;1;What substance is often used to quickly melt snow on roads?;Salt;Sugar;Pepper;Flour;In France, roads are classified into four levels of priority, with level 1 roads being treated 24 hours a day if necessary.
186-2;All about snow;1;What young artist sang Jour de neige on television in 1988?;Elsa;Jakie Quartz;Lio;Patricia Kaas;The producers have accompanied the single of this most rhythmic title of the club version album intended for discotheques.
186-4;All about snow;1;What is the name of Sebastien's best friend on TV?;Beautiful;Sidonie;Prunelle;Aglaé;This series was written and produced by Cécile Aubry and aired on September 26 th, 1965 on the first ORTF channel.
186-5;All about snow;1;Who wrote the French novel La neige en deuil offered to many students?;Henri Troyat;Bernard Clavel;Jean Vautrin;Jean-Paul Sartre;This fiction (and the film) is inspired by a real event: the accident of the Malabar Princess on the flanks of Mont Blanc in 1950.
186-7;All about snow;1;Which African general crossed the Alps with elephants?;Hannibal;Hasdrubal;Didon;Hannon;Most of Hannibal's 27 elephants actually died in the Alps crossing or in the wetness of the marshlands.
186-8;All about snow;1;In Europe, what is the first flower that usually grows at the end of winter?;Crocus;Acacia;Dahlia;Ficus;With its large purple flower, Crocus sativus, from which saffron is extracted, needs a lot of heat to bloom.
186-9;All about snow;1;What equipment is required to take the start of a ski descent competition?;Helmet;Knee pads;Brassard;Glasses;The descent is the oldest sport of alpine skiing, now called the discipline queen of its category.
186-11;All about snow;2;What is the initial shape of the ice crystal prism?;Hexagonale;Spherical;Cubic;Linear;The ice crystal results from the gradual crystallization of the water vapor contained in the air without going through the liquid phase.
186-12;All about snow;2;Who wrote the new title Les neiges du Kilimandjaro?;Hemingway;Mauriac;Camus;Steinbeck;The news published in 1936 was translated in France by Marcel Duhamel and adapted to the film under the same title by Henry King.
186-13;All about snow;2;Which Italian champion won the slalom and slalom medal at the Calgary Olympics?;Alberto Tomba;Max Julien;Markus Wasmeier;Ingemar Stenmark;Tomba became four years later in Albertville the first alpine skier to retain an Olympic title by winning the giant.
186-14;All about snow;2;What Nordic people owe, among other things, the invention of sledding?;Vikings;Celts;Romans;Scottish;It seems that the Vikings already used sleds with two skates at that time, much like the current sleds.
186-15;All about snow;2;Who in 1986 succeeded the crossing of North Pole by shooting his own sled?;Jean-Louis Étienne;Louis Marot;Guy Bernardin;Henri Joutel;He headed with the sun and his position was followed by the National Center for Space Studies with an Argos beacon.
186-16;All about snow;2;In which discipline did Franck Piccard win a gold medal at the Calgary Olympics?;Super Géant;Combined;Freestyle;Downhill;Born in 1964, Franck Piccard was one of four members of the top guns team trained and coached by Serge Guillaume.
186-18;All about snow;2;What is the main economic activity of the Pyrenean and Alpine frontiers?;Tourism;Lifting;Cheese;Charcuterie;In addition to the winter sports resorts, there are a number of spas, hotels and hikers.
186-20;All about snow;2;What grindstones are you looking for at the fort des Rousses, in the Jura?;Comté;Black brie;Emmental;Chaumes;The vaulted cellars of the Rousses fort, at a constant temperature of 8 degrees, contain more than 75 000 county wheels (Juraflore).
186-22;All about snow;3;What name was the first snowboard brand?;Winterstick;Burton;Santa Cruz;Plan-B;In 1965, the American Sherman Poppen invented the Snurfer by fixing two skis together, led by a rope fixed at the front of the craft.
186-23;All about snow;3;Which French writer published The other side in 1983?;Gay-Lussac;Gauvin;Genevoix;Gauthier;Bruno Gay-Lussac comes from the chemist Louis Joseph Gay-Lussac and Louis Hachette, founder of the editions of the same name.
186-24;All about snow;3;What is the name of a small wooden sledge with only one skate in the center?;Paret;Bobsleigh;Skeleton;Kitesurf;Formerly, this means of travel was used by the children of the valley of Manigod (Haute-Savoie, canton of Thénes).
186-25;All about snow;3;Which photographer from Chamonix is famous for his collection of ski and mountain photos?;Pierre Tairraz;René Tanguy;John Thomas;Marc Trivier;The vocation of the boy is part of a family tradition that accompanies with the generations the evolution of photography.
186-27;All about snow;3;Which village of Savoy is today famous for its devils carved in the wood?;Bessans;Bonneval;Bramans;Modane;Today, the devil of Bessans appears on the village's postal flame and throne in the fountain of the town hall square.
186-28;All about snow;3;Who composed the original version of the popular song Étoile des neiges?;Franz Winkler;Jakob Dont;Paul Pisk;Marcel Tyberg;Many performers will record this tube in French from 1950: Line Renaud, Patrice and Mario, or André Claveau.
186-29;All about snow;3;In which year was the bicentennial of the ascent of Mont Blanc celebrated?;1986;1966;2006;1946;The summit, the object of fascination in many cultural works, has for several centuries represented a goal.
186-30;All about snow;3;What is the oldest ski factory in France in the 1920s?;Duret;Atomic;Dynastar;Nordica;A specialist in skiing and monoskiing, Duret now offers various handcrafted products: noble wood species, carbon, titanal.
188-2;Gladiators;1;In what vast public building were gladiator fights generally organized?;Amphitheater;Operate;Gallodrome;Forum;Unlike the circuses and theaters of ancient Greece, the amphitheatres are monuments born in the Roman world.
188-5;Gladiators;1;Which laniste was the owner of the gladiator school of Capua?;Batiatus;Caius;Titus;Scarpus;The school in Capua was composed mainly of Thracians (including Spartacus) and Gauls (including Crixus).
188-6;Gladiators;1;Who is probably the most popular of Thracian gladiators?;Spartacus;Ambiorix;Hasdrubal;Jugurtha;Spartacus was the main leader of the revolts during the Third Servile War in Italy between 73 and 71 BC.
188-9;Gladiators;1;Which year before Christ dates the oldest gladiatorial combat mentioned in the texts?;264;148;327;432;This fight was quickly followed by many others and it was thus, in 105 BC, that the games became public.
188-10;Gladiators;1;Which of these famous Gallic gladiators belonged to Lentulus Batiatus?;Crixus;Amador;Gannicus;Dessalines;On the side of Spartacus, Crixus was one of the leaders of the slave rebellion that led to the Third Servile War.
188-13;Gladiators;2;What Roman emperor committed under his reign no less than 10,000 gladiators?;Auguste;Marc Aurèle;Hadrian;Titus;"With the reign of Augustus, born Caius Octavius, began for the Empire a period of stability known as ""Pax Romana""."
188-15;Gladiators;2;How many types of gladiators make up the majority of the iconographic corpus?;Six;Eight;Ten;Twelve;Some authors believe that the laniste, at one point, took into account the needs of the school but also the physical aptitudes.
188-16;Gladiators;2;What liberation did the gladiators release from their obligation to fight?;Postage;Amnesty;Slander;Sursis;This liberation was accompanied by the symbolic granting of a specific wand allowing them to become notable.
188-17;Gladiators;2;To ensure victory, what were the gladiators often using?;Magic;Drug;Cheating;Silver;One practice was to engrave cursory texts on coiled lead slats and then bury them.
188-18;Gladiators;2;In whose honor did Julius Caesar give gladiator fights?;Julia;Sophia;Carla;Maria;These funeral games organized in honor of his daughter Julia were, however, not lacking political backdrops.
188-19;Gladiators;2;In what year were we able to witness the latest gladiatorial battles in Rome?;418;632;844;229;In 404, Emperor Honorius had already banned gladiator fights following a major brawl in the Coliseum.
188-21;Gladiators;3;What god of fighters was often invoked by gladiators?;Hercules;Perseus;Apollon;Pan;The Hercules of the Romans is sometimes depicted as less violent than its Greek alter ego in the stories in which it occurs.
188-22;Gladiators;3;How was the category to which the gladiators belonged?;Armatura;Batiata;Andala;Guerilla;The origin of the gladiatorial fighting is found in southern Italy, where the fight in arms was intended to honor a dead person.
188-23;Gladiators;3;What type of gladiator is classically opposed to the ruler?;Secutor;Mirmillon;Provocator;Thrace;The mirmillon, the first opponent of the cashier, had a big crest on the helmet that was too easily hanging on the net of the cashier.
188-25;Gladiators;3;What type of gladiator usually started in the afternoons of fighting?;Provocator;Secutor;Statutory;Mirmillon;Gladiators equipped with a provocator have the same armor and fight against an identically armed opponent.
188-26;Gladiators;3;Which small-arm gladiator's main opponent is the mirmillon?;Thrace;Hoplomaque;Andabate;Venator;Cicero's writings are the first documents to attest to the existence of Thracians, around the middle of the first century before our era.
188-27;Gladiators;3;What mysterious gladiator would have been armed with a strangling lace?;Laquearius;Andabate;Hoplomaque;Hasdrubal;Vercingetorix was executed with a strangler lace in August 46 BC. J. - C., in the jails of Rome, then thrown in the sewers.
188-28;Gladiators;3;Which gladiator possessed to fight a dagger and a short spear?;Hoplomaque;Provocator;Thrace;Mirmillon;The hoplomaque is, with Thrace, the only gladiator to wear two very high leggings instead of just one in the left leg.
188-30;Gladiators;3;What gladiator was fighting on horseback, blinded by a closed helmet?;Andabate;Hoplomaque;Provocator;Statutory;Gladiators who lost their sight during a fight could become andabates to avoid being killed.
191-1;Climbing;1;How much is it necessary to be able to pretend to be able to climb climbing?;One;Two;Three;Four;Sport climbing is practiced on fully equipped tracks, where anchorage points have been previously set up.
191-2;Climbing;1;What important knot do we need to know how to do climbing?;Nose in eight;Chair bow;Flat knot;Bow tie;The node in eight is relatively simple to disassemble, does not damage the rope too much and forms a knot larger than the simple knot.
191-3;Climbing;1;What downhill technique is practiced along a rope with a braking system?;Reminder;Tyrolean;Assuring;Obstruction;The invention of the abseiling technique in 1876 was attributed to Jean Charlet-Straton, a Chamonix guide.
191-5;Climbing;1;Which of these quotes means a level of official difficulty climbing?;7C;2-4;C2;B +;The climber who achieves the first climb of a lane is usually the one who gives the first odds of the lane.
191-6;Climbing;1;In climbing, which system constitutes an anchor point in the rock?;Closing;Grigri;Carabiner;Relay;This anchor can serve as a protection point in a length or progression, or serve as a relay.
191-7;Climbing;1;What equipment grips the climber's pelvis like a harness?;Baudrier;Strap ring;Closing;Crash pad;The harness is widely used in the practice of various sports such as climbing, mountaineering, canyoning and speleology.
191-8;Climbing;1;What white powder is used to avoid sweating climbing hands?;Magnets;Flour;Talc;Ice sugar;The carbonate of magnesium may contain a small proportion of silica which, inhaled, can have adverse effects on the lungs.
191-10;Climbing;1;Which of these quotes is considered the highest for an experienced climber?;9a;7c +;1a;e7;The difficulty is estimated for an ascent to the head, without the help of belay points and without resting on the rope.
191-12;Climbing;2;What is the nationality of the Petzl brand, among others known for its headlamps?;French;American;English;Austrian;The brand Petzl offers equipment for mountaineering, climbing, speleology, via ferrata, canyoning and trail running.
191-14;Climbing;2;What part of the climbing wall is called the d-verse?;Leaning;Right;Vertical;On the edge;In 1983, François Savigny invented the removable climbing catches, first in sandstone and then in resin concrete.
191-15;Climbing;2;In what safety system can we pass a rope when climbing?;Carabiner;Tampon;Piolet;Crash pad;The use of the climbing carabiner was in fact a logical consequence of the use of pitons invented by Hans Fiechtl.
191-16;Climbing;2;What is the other name sometimes given by rosin climbers?;Pof;Jumar;Loin;Clip;The pof or rosin is a resin that the musicians put on the hair of the bows. In climbing, the pof waterproofs and sticks.
191-18;Climbing;2;What rules do you have to follow to keep your balance in climbing?;Three points;Full hand;Internal square;Zero time;It consists of constantly maintaining at least three points of support during the progression (two feet one hand or two hands one foot).
191-22;Climbing;3;Which high-level climber is commonly referred to as the French Spiderman?;Alain Robert;Patrick Edlinger;Charles Albert;Jeff Mercier;Alain Robert specializes in rock climbing solo and then in building climbing, also in solo solo.
191-26;Climbing;3;What is the name of the most famous route made by Fred Rouhling?;Akira;Silence;Dreamtime;Hubble;In 1995, Fred Rouhling opened Akira and offered the untimely rating of 9b, which will lead to many climbers' reactions.
191-27;Climbing;3;Which node should be used for rappelling with an oval carabiner?;Half capstan;Nose in eight;Chair bow;Flat knot;This node can be used to ensure a climbing climber or the replacement of a chute when one has lost it.
191-28;Climbing;3;In which climbing mode are we climbing an untested track?;In sight;Flash;Trad;Urban;This climbing mode for savvy climbers is considered more difficult than climbing up or climbing after work.
191-29;Climbing;3;Since 1875, how was climbing formerly called?;Rock climbing;Vairon;Valdrague;Vantance;This name comes from several rocky corridors of Mount Salève, near Geneva where, from 1862, climbers found themselves friendly.
191-30;Climbing;3;What European standard governs artificial climbing structures?;EN 12572;RG 165;BD 432;KC 8855;France has developed a second standard, experimentally in 2005: the standard XP P 90-312.
192-2;Mike Horn;1;How was Mike Horn's wife named, met in 1990 and now deceased?;Cathy;Marie;Sophie;Sandra;A native of New Zealand, a nurse by training, Cathy met her future lover in a Château-d'Oex café in 1990.
192-7;Mike Horn;1;How many years has the Pangea expedition led by Mike Horn lasted?;4 years;3 years;2 years;5 years;From 2008 to 2012, the Pangea expedition traveled around the world with hundreds of young people from 15 to 20 years of age who succeeded each other.
192-9;Mike Horn;1;How many numbers of the wild state did Mike Horn turn out before deciding to stop?;Eight;Six;Four;Ten;Michaël Youn, M.Pokora, Laure Manaudou, Ch. Dechavanne, Shy'm, Adriana Karembeu, Black M and Franck Gastambide will be chosen.
192-12;Mike Horn;2;How is the first daughter of explorer Mike Horn named?;Annika;Jessica;Francesca;Tatiana;Jessica, the second daughter of Mike and Cathy (who will succumb to breast cancer in 2015), will be born the next year.
192-18;Mike Horn;2;What Island of Canada's Great North Mike Horn has crossed with his family?;Bylot;Hans;Cameron;Matty;Since 1925, Canada has claimed part of the Arctic between 60° W and 141° W longitude, stretching to the North Pole.
192-19;Mike Horn;2;How is also called Gasherbrum I graved by Mike Horn in 2007?;K5;K6;K7;K2;Gasherbrum I, also known as K5 or Hidden Peak, is the eleventh highest mountain in the world.
192-21;Mike Horn;3;When did Mike Horn receive the Laureus Award for best alternative sportsman of the year?;2001;2003;2005;2007;Alone for 18 months, Mike Horn will experience all sorts of wanderings with Latitude Zéros, his world tour by the ecuador.
192-22;Mike Horn;3;What peak in the Himalayas did Mike Horn reach in 2014?;Makalu;Manaslu;Annapurna;K2;Makalu is a Himalayan peak culminating at 8,485 meters above sea level on the border between Tibet, China and Nepal.
192-23;Mike Horn;3;In which sport did Mike Horn's father make a career?;Rugby;Football;Tennis;Golf;After teaching sport and playing rugby, his father died at age forty-two when Mike was eighteen.
192-24;Mike Horn;3;What was the rank of Mike Horn in the South African Special Forces?;Lieutenant;Captain;Sergeant;General;Returning to civilian life, he graduated in the field of Human Movement Science at the University of Stellenbosch.
192-25;Mike Horn;3;In which country did Mike Horn create the No Limits Outdoor Activity Center?;Switzerland;Canada;Finland;Norway;At the same time (1995), Mike Horn became an expert for the training of Swiss mountain guides.
192-29;Mike Horn;3;What deep canyon of Father Mike Horn descended in hydrospeed?;Colca;Apurimac;Cotahuasi;Manseriche;At the bottom of the canyon (more than 1 000 meters of degraded with Cabanaconde), the village of Sangalle serves as a refuge for trekkers.
195-1;Numbers;1;How many works did Hercules execute for Eurystheus, King of Tiryns?;12;10;100;40;Hebrew corresponds to Roman Hercules, Phenician Melqart, Artifical Circle and Kakasbos in Asia Minor.
195-3;Numbers;1;What is the difference between the 87 and the 86 square?;173;87;86;1;Every strictly positive real number is the square of exactly two numbers, one strictly positive, the other strictly negative.
195-4;Numbers;1;How many thousands of passengers could the Titanic hold on board?;3,000;2,000;1,000;4,000;The Titanic's hull was equipped with sixteen watertight compartments to protect the ship from waterways.
195-5;Numbers;1;In which year was Charlemagne crowned emperor in Rome?;800;900;700;600;Sovereign reformer, culturally conscious, he protects the arts and letters and is at the origin of the Carolingian renaissance.
195-6;Numbers;1;In measure, what is the value in millimeters of an inch?;25 mm;32 mm;16 mm;45 mm;The thumb is a unit dating back to the Middle Ages, now used for tire sizes or computer screens.
195-8;Numbers;1;In Greek mythology, how many Argonauts accompanied Jason?;50;40;100;500;The Argonauts plague has given rise to several pleas that are inspired quite freely from different sources of myth.
195-9;Numbers;1;In which year did the first Cannes Film Festival take place?;1946;1956;1966;1976;The Festival was founded in 1946 on a project by Jean Zay, Minister of National Education and Fine Arts of the Popular Front.
195-10;Numbers;1;How many years has Robinson Crusoe spent on his island?;28;24;20;16;Robinson Crusoe is an English novel written by Daniel Defoe whose story is very freely inspired by the life of Alexander Selkirk.
195-11;Numbers;2;In computing, how many bytes are in a kilobyte?;1 024;256;512;32;The term is used as a computer measurement unit to indicate memory memorization ability.
195-12;Numbers;2;In which year did Michel Preud'homme win the Lev Yachine Prize?;1994;1992;1990;1988;Michel Preud'homme held the coaching post at Standard de Liege, after being the sports director of the same club.
195-13;Numbers;2;How much does the site of Carnac have menhirs in its alignments?;2 934;2 394;1 934;1 394;The Carnac site is located on the northern limit of Mor Braz, between the Gulf of Morbihan to the east and the Quiberon peninsula to the west.
195-14;Numbers;2;How many so far are known natural satellites around Jupiter?;69;59;49;39;Jupiter is the second planet of the Solar System, after Saturn, with the largest number of natural satellites observed.
195-15;Numbers;2;How far is the departure line from the first hurdle to the 400m hurdle?;45 m;37 m;29 m;18 m;The best male athletes finish the race in about 47 seconds and the female athletes in about 53 seconds.
195-16;Numbers;2;How many matches has the Belgian national football team played with Guy Thys?;100;80;120;140;Born in Antwerp and son of Ivan Thys, Guy Thys was the coach of the most successful Belgian national football team.
195-17;Numbers;2;What is the percentage of silicon used in the composition of the terrestrial bark?;25%;19%;8%;32%;Silicon is comparatively only present in relatively small amounts in the matter constituting the living.
195-18;Numbers;2;How many years has Ferdinand Marcos been President of the Philippines?;21;17;25;19;Marcos may be considered as an expert on the disbursement of funds: he would have turned away billions of dollars from the Philippine Treasury.
195-19;Numbers;2;How many spectators can today welcome the arenas of Verona?;22,000;19,000;16,000;13 000;Almost every night from March to September, shows take place and have the theme of ancient gladiatorial fights.
195-20;Numbers;2;How many pieces contained the imperial palace in the Forbidden City?;9,999;8,888;7,777;6,666;The figure of 9,999 is explained by the fact that only their divinities were allowed to build a palace with 10,000 pieces.
195-21;Numbers;3;What is the total length of the Golden Gate Bridge in San Francisco?;1 280 m;1 146 m;1 073 m;996 m;The Golden Gate Bridge was, until 1964, the longest suspension bridge in the world and remains a famous monument of San Francisco.
195-22;Numbers;3;How many songs of Elvis Presley were number one in the American hit parade?;18;16;14;12;Elvis has helped popularize the nascent rockabilly genre, an energetic mix of country music and rhythm and blues.
195-23;Numbers;3;In Greek mythology, how much did the giant Argos have eyes?;100;80;60;40;There are always fifty who sleep and fifty who watch, so that it is impossible to deceive his vigilance.
195-24;Numbers;3;How often is China's area larger than Japan's?;39;29;19;9;Since 1945, Japan has formed an archipelago of 6,852 islands, the four largest of which are Hokkaido, Honshu, Shikoku, and Kyushu.
195-25;Numbers;3;What is the length of the Andes mountain range at 6,962 meters?;7,100 km;6,700 km;8,300 km;9,700 km;The Andes cordillera begins in Venezuela and then crosses Colombia, Ecuador, Peru, Bolivia, Chile and Argentina.
195-26;Numbers;3;How long is the Seikan Japanese Railway Tunnel?;53 km;42 km;37 km;29 km;The Seikan tunnel is slightly longer than the Channel Tunnel and has a 23.3 km section under the seabed.
195-28;Numbers;3;How many soldiers does the Emperor Qin's buried army have?;8,000;6,000;4,000;10,000;Mineral colors were applied after cooking on the statues thus making it possible to distinguish the different units.
195-29;Numbers;3;In which year did Nicolas Appert discover the tin can?;1795;1829;1847;1902;Canning can be defined as a process of conservation which consists in sterilizing by heat the perishable goods.
195-30;Numbers;3;What is the number of islands present in all of Finland?;180,000;160,000;140,000;120,000;Most of the islands are in the South West, in the Aland Archipelago, and along the southern coast of the Gulf of Finland.
196-1;Alan Turing;1;What machine did Alan Turing cryptanalyze during the Second World War?;Enigma;Delilah;ENIAC;Deep Blue;Enigma is a portable electromechanical machine used for encryption and information encryption.
196-4;Alan Turing;1;What Turing program did he write in May 1952 to realize his famous test?;Chess Game;OXO;Ladies;Game of goose;Not having a computer powerful enough to run it, Alan Turing simulated the machine's calculations.
196-5;Alan Turing;1;What physicist's work was Alan Turing inspired in 1928?;Albert Einstein;Lev Landau;Arthur Compton;Werner Heisenberg;Einstein's work challenged Euclid's axioms and the laws of celestial mechanics of Galileo and Newton.
196-6;Alan Turing;1;In which computer operating system did Enigma's encryption algorithm be implemented?;UNIX;Windows;Mac OS;Android;This integrated command was used by civilian and military laboratories that believed to protect their communications.
196-9;Alan Turing;1;Which of these computer languages is not Turing-complete?;SQL;C;Java;Python;A Turing-complete language is said to represent all computable functions in the sense of Turing and Church.
196-11;Alan Turing;2;What does it make sense to imitate a machine doing the Turing test?;Conversation;Drawing;Movement;Silhouette;The Turing Test is an AI test proposal based on the ability of a machine to mimic human conversation.
196-13;Alan Turing;2;Why was Alan Turing sued in 1952?;His homosexuality;His knowledge;His money;His religion;To avoid the prison following a news story related to his homosexuality, Alan Turing chose chemical castration by taking oestrogens.
196-15;Alan Turing;2;Which Franco-American made the 1982 Franco-British film Enigma?;Jeannot Szwarc;Olias Barco;Alexandre Aja;Didier Caron;The film Enigma features a beautiful poster with, among others, Martin Sheen, Brigitte Fossey, Sam Neill and Michael Lonsdale.
196-16;Alan Turing;2;Who published the novel Obvious Indecency on the life of Turing?;David Lagercrantz;Björn Larsson;Ulf Durling;Patrick Boman;Lagercrantz is known for writing a biography of Zlatan Ibrahimovic as well as the detective novel What does not kill me.
196-17;Alan Turing;2;In which city was Alan Turing born June 23, 1912?;London;Sydney;Stockholm;Brussels;He was born to colonial administration officer Julius Mathison Turing and his wife Ethel Sarah Turing (born Stoney).
196-18;Alan Turing;2;Very young, how long did Alan Turing learn to read alone?;3 weeks;2 months;6 days;1 year;Early on, the young Turing showed signs of his genius as well as an early affinity for numbers and riddle resolution.
196-21;Alan Turing;3;Since which year has the Turing Prize been awarded annually?;1966;1976;1986;1996;The prize is awarded to individuals who have made a significant scientific contribution to the field of computer research.
196-23;Alan Turing;3;Which voice coding machine was made by Alan Turing?;Delilah;Enigma;Frontera;Kaneda;Turing discovered in 1943 the progress of electronic technologies by starting a cryptanalyst mission.
196-24;Alan Turing;3;What models will Alan Turing be interested in at the end of his life?;Morphogenesis;Thermogenesis;Biogenesis;Endurogenesis;Morphogenesis is the set of laws that determine the form, structure of tissues, organs, and organisms.
196-25;Alan Turing;3;In what year did Queen Elizabeth II grace Turing posthumously?;2013;2003;1993;1983;Following the deciphering of the Enigma machine, Alan Turing will only be recognized as a war hero 55 years after his death.
196-26;Alan Turing;3;How many pages does the Turing manuscript sold in 2015 contain?;56;132;247;398;Alan Turing had released his papers including some thoughts on Leibniz's notation to mathematician Robin Gandy.
196-27;Alan Turing;3;Which Cambridge mathematician helped to improve the Turing bomb?;Gordon Welchman;John Herivel;Harry Hinsley;Hugh Foss;Once manufactured, the bomb became the most automated fundamental tool for Enigma encrypted message attacks.
196-28;Alan Turing;3;What is the first detailed project of a computer made by Turing?;ACE;KDE;PGA;RAR;Turing, however, will not be able to get along with the NPL electronics engineers charged with building this machine.
196-29;Alan Turing;3;Which machine helped Turing to design a computer?;Colossus;Megalox;Gigantic;Mastodonth;Built in eleven months, Colossus consisted of 1,500 and 2,400 vacuum tubes and produced 5,000 operations per second.
196-30;Alan Turing;3;Who was director of Hut 8 in the absence of Alan Turing?;Hugh Alexander;Raymond Keene;Stuart Conquest;William Potter;After the Second World War, Hugh Alexander was for twenty years the head of the H section (cryptanalysis) of the GCHQ.
197-1;The Cure;1;Who embodies without question the emblematic figure of the group The Cure?;Robert Smith;Roger O Donnell;Simon Gallup;Reeves Gabrels;At the age of five, Lol Tolhurst will become Robert Smith's friend and he will later create the first version of The Cure.
197-2;The Cure;1;What musical movement is The Cure still associated with today?;New wave;Rock;Pop;Dance;In the early 1980s, many important new wave bands sprang up from provincial towns in southern England.
197-5;The Cure;1;Who is the only member present since the origin of The Cure group?;Robert Smith;Roger O Donnell;Simon Gallup;Reeves Gabrels;Robert Smith has also been a jury member of the International Songwriting Competition (ISC).
197-6;The Cure;1;Which album is considered the blackest band in The Cure?;Pornography;Bloodflowers;Wish;Disintegration;Despite its oppressive and gothic atmosphere, this album will reach the Top 10 in England as well as in New Zealand.
197-7;The Cure;1;Which city in Sussex County is home to The Cure?;Crawley;Basildon;Chichester;Littlehampton;Crawley is strongly influenced by the influence of London Gatwick Airport which occupies the entire northern part of the city.
197-8;The Cure;1;What accompaniment instrument is featured at The Cure?;Low;Saxophone;Piano;Trumpet;The bass is, especially because of Simon Gallup's particular play, an essential component of The Cure's music.
197-9;The Cure;1;To which musical label will The Cure remain faithful until 2001?;Fiction Records;Geffen Records;City Slang;Too Pure;Chris Parry, former Jam manager and Artistic Director at Polydor, wanted to establish his own independent label.
197-10;The Cure;1;Who, so to speak, writes the lyrics of all The Cure songs?;Robert Smith;Simon Gallup;Reeves Gabrels;Jason Cooper;According to Thierry Desaules, the lyrics of the album Pornography are simply sublime and of great poetry.
197-12;The Cure;2;What year did the Cure release Three Imaginary Boys?;1979;1981;1983;1985;The Melody Maker will titrera about this album: The Eighties Start Here (The 80's start here).
197-14;The Cure;2;Who will become the director of clips of The Cure?;Tim Pope;Vincent Moon;Jonathan Glazer;Spike Jonze;Tim Pope has also produced commercials, episodes of television series, documentaries and a short film.
197-16;The Cure;2;Which member of The Cure group had to be hospitalized following a mourning?;Simon Gallup;Reeves Gabrels;Jason Cooper;Roger O'Donnell;Roberto Soave, Shelley-an Orphan's bassist, will be in charge of the Wish Tour during concerts in November 1992.
197-18;The Cure;2;After Fiction Records, with which label did The Cure sign in 2003?;Geffen Records;Epic Records;Lava Records;Pablo Records;On the occasion of the end of the contract with Fiction Records comes the compilation Greatest Hits including two new titles.
197-21;The Cure;3;Which of these proposals does not mean a live album from The Cure?;Dublin;Paris;Entreat;Concert;In 2018, The Cure officially released 5 live albums, 12 studio albums and 11 VHS / DVDs, not counting numerous compilations.
197-24;The Cure;3;In which year did The Cure first appear in South America?;1987;1989;1985;1983;At this time, The Cure was awarded the title of best foreign group of the year in Brazil after eight concerts.
197-25;The Cure;3;Who joined The Cure just before the world tour Kissing Tour?;Roger O'Donnell;Tim Kingsbury;Chris Pitman;Andy Bown;In the introduction, a short film of five minutes shows close-ups of Robert Smith's mouth and eyes.
197-27;The Cure;3;Which radio emitter appeared on the English FM band in 1990?;Cure FM;Smith FM;Wish FM;Day FM;This station, hosted by members of Cure themselves, was intended to promote Mixed Up, a remixes disc.
197-28;The Cure;3;Who gave The Cure the Godlike Genius Award in 2009?;Tim Burton;Robert De Niro;Sean Penn;Stephen Frears;The Cure has received this award for the entire NME Awards at the hands of Tim Burton, who was inspired by the group.
197-30;The Cure;3;In which year did The Cure receive the Brit Award for Best British Band?;1991;1993;1995;1997;The Cure has also received an MTV Video Music Award, a Juno Award, a NME Award and several Grammy Awards.
199-1;Active volcanoes;1;Which volcano belonging to the Aeolian Islands is located in the north of Sicily?;Stromboli;Vésuve;Pinatubo;Villarrica;The currently active part of the volcano was formed less than five thousand years ago and is in almost continuous eruption.
199-3;Active volcanoes;1;Which volcano is respectfully named Don Gregorio by locals?;Popocatepetl;Aracar;Goreli;Dempo;According to local tradition, the Popocatepetl would be born on March 12th, a date that reached Vatican Council II on the feast day of Saint Gregory.
199-4;Active volcanoes;1;Which volcano has twenty-five cines pointing on its flanks?;Villarrica;Mahawu;Pinatubo;Sundoro;Its last major eruption, in 1971, opened a fissure 4 km wide, from which 30 million cubic meters of lava flowed.
199-5;Active volcanoes;1;Which submarine volcano has the same name as a famous port of France?;Le Havre;Marseille;Dunkerque;Brest;When it erupted in mid-July 2012, Le Havre produced large quantities of pumice that formed rafts.
199-7;Active volcanoes;1;The eruption of what volcano caused on Earth a general cooling of 0.6°C?;Pinatubo;Misti;Rasshua;Kurub;The human toll, which amounts to less than 1 000 deaths, was relatively limited thanks to the effective evacuation of the populations.
199-8;Active volcanoes;1;Which Italian volcano at an altitude of 1,281 meters borders the Bay of Naples?;Vesuvius;Stromboli;Pinatubo;Villarrica;Vesuvius is at the origin of the destruction of the cities of Pompeii, Herculaneum, Oplontis and Stabies, buried on August 24, 79.
199-9;Active volcanoes;1;Which volcano with three peaks is very close to Novarupta?;Trident;Tenorio;Tecapa;Tanaga;R. F. Griggs named Trident is located in Katmai National Park and Reserve, between Mount Katmai and Mount Mageik.
199-10;Active volcanoes;1;Which of these volcanoes is located on an island in Alaska?;Cleveland;Kambalny;Poas;Pinatubo;Since the region was traversed by the West at the end of the nineteenth century, Mount Cleveland has experienced 19 eruptions.
199-11;Active volcanoes;2;What volcano could again cover the city of Quito with ashes?;Reventador;Cotopaxi;Ambae;Epi;The story of the Reventador is a mixture of phases of building and destruction of a cone, by lateral collapse.
